Name,Position X,Position Y,Position Z
Point01,-0.757467,68.327474,-0.508576
Point02,2.938177,62.275063,-0.727067
Point03,5.610486,55.421555,-0.880994
Point04,7.285463,48.289303,-0.972819
Point05,8.454694,41.170159,-1.033407
Point06,9.148602,33.868513,-1.064317
Point07,9.261173,26.63002,-1.059399
Point08,9.249737,19.268973,-1.046615
Point09,9.737279,11.997189,-1.064818
Point10,9.255781,4.790026,-1.023233
Point11,9.026443,-2.570416,-0.996982
Point12,8.823055,-9.89171,-0.972399
Point13,8.405666,-17.152445,-0.934689
Point14,8.925924,-24.436965,-0.954893
Point15,9.626708,-31.740218,-0.986225
Point16,9.904594,-39.021021,-0.991455
Point17,11.257709,-46.136266,-1.063415
Point18,12.557499,-53.155979,-1.132236
Point19,13.755677,-60.361266,-1.194472
Point20,15.576726,-67.314576,-1.295619
Point21,11.644893,-67.55466,-1.052206
Point22,7.582752,-65.88869,-0.803865
Point23,3.729703,-63.908018,-0.568965
Point24,-0.557656,-63.175902,-0.305172
Point25,-4.185445,-63.923338,-0.079718
Point26,-7.933445,-64.238313,0.152456
Point27,-11.527046,-65.335379,0.37637
Point28,-15.13974,-65.803395,0.600432
Point29,-15.028269,-58.757897,0.581983
Point30,-13.703473,-51.723022,0.488558
Point31,-12.247285,-44.672246,0.386985
Point32,-11.39264,-37.501204,0.322396
Point33,-10.7766,-30.351996,0.27259
Point34,-10.363025,-23.147223,0.235207
Point35,-9.825678,-15.944416,0.190177
Point36,-10.577417,-8.802737,0.224924
Point37,-10.86923,-1.618214,0.231172
Point38,-11.040177,5.595548,0.229903
Point39,-10.943884,12.829708,0.212082
Point40,-10.141496,19.914759,0.150864
Point41,-10.270787,27.089801,0.147083
Point42,-10.473375,34.220566,0.147906
Point43,-9.463685,41.343708,0.073812
Point44,-8.557231,48.504513,0.006037
Point45,-6.146063,55.243327,-0.15405
Point46,-3.938287,62.089965,-0.301742
