Name,Position X,Position Y,Position Z
Point01,0.620805,59.037738,-0.091916
Point02,3.112192,54.557633,-0.086846
Point03,5.780415,48.893315,-0.068048
Point04,7.202657,42.599957,-0.007496
Point05,10.166185,37.196103,-0.000312
Point06,10.914416,30.879873,0.077928
Point07,11.580647,25.350345,0.146135
Point08,13.653367,19.277535,0.186553
Point09,14.201569,12.778259,0.272763
Point10,14.426715,6.328785,0.366512
Point11,13.999546,0.015809,0.474931
Point12,14.115957,-6.31697,0.569675
Point13,13.078035,-12.678838,0.694557
Point14,13.173348,-19.13498,0.791748
Point15,13.158103,-25.636475,0.892482
Point16,12.693358,-31.938814,1.001704
Point17,12.932516,-38.456954,1.096152
Point18,13.588961,-44.931029,1.179189
Point19,15.231637,-51.195688,1.233628
Point20,17.011751,-56.979415,1.277111
Point21,12.981221,-57.604281,1.390415
Point22,8.469974,-58.025071,1.512932
Point23,3.93028,-58.16809,1.631894
Point24,-0.677959,-57.926838,1.746688
Point25,-4.759157,-58.441473,1.859594
Point26,-8.860785,-58.856083,1.971481
Point27,-12.975468,-59.142088,2.081719
Point28,-16.666521,-58.388012,2.16501
Point29,-15.678195,-52.806915,2.053454
Point30,-15.017703,-46.353606,1.936868
Point31,-15.205608,-39.800609,1.840564
Point32,-15.174792,-33.202474,1.737937
Point33,-14.80575,-26.747103,1.628815
Point34,-14.900816,-20.265121,1.531219
Point35,-15.955795,-14.1718,1.464309
Point36,-15.962121,-7.599128,1.363031
Point37,-16.48971,-1.058329,1.275651
Point38,-16.406215,5.548438,1.171536
Point39,-15.858872,12.128917,1.055898
Point40,-14.188874,18.459261,0.915247
Point41,-12.582496,24.809554,0.775924
Point42,-11.360778,31.268577,0.644816
Point43,-11.509519,37.843962,0.547159
Point44,-9.291685,43.951939,0.39585
Point45,-7.504163,50.22762,0.25302
Point46,-4.564811,56.060816,0.087396
