Name,Position X,Position Y,Position Z
Point01,-0.122198,76.023219,0.93205
Point02,5.878746,70.648453,1.0345
Point03,10.008295,63.568642,1.072851
Point04,13.053957,55.903489,1.077901
Point05,14.985646,47.998959,1.05217
Point06,16.863728,40.043153,1.02458
Point07,17.343091,31.877248,0.9592
Point08,17.340624,23.642078,0.880833
Point09,17.252183,15.448465,0.80066
Point10,17.831414,7.278672,0.7378
Point11,16.797414,-0.826108,0.634276
Point12,17.178107,-8.995008,0.566344
Point13,15.616518,-16.984569,0.450416
Point14,14.977653,-25.186048,0.356084
Point15,14.979191,-33.434627,0.277692
Point16,15.531739,-41.640644,0.213803
Point17,16.023388,-49.865194,0.148181
Point18,16.761354,-58.057763,0.089165
Point19,17.343936,-66.28732,0.025822
Point20,17.063452,-74.176009,-0.056365
Point21,12.670043,-74.463671,-0.171522
Point22,8.263099,-74.085806,-0.280697
Point23,3.846045,-74.002083,-0.392927
Point24,-0.337446,-74.115257,-0.501053
Point25,-4.665509,-74.706549,-0.617425
Point26,-9.004783,-74.982091,-0.731081
Point27,-13.340217,-75.445263,-0.846423
Point28,-17.40762,-75.280287,-0.948934
Point29,-17.398286,-67.043709,-0.870377
Point30,-16.557496,-58.834601,-0.770806
Point31,-16.731769,-50.600483,-0.696971
Point32,-16.3076,-42.34279,-0.607599
Point33,-16.652904,-34.063854,-0.537714
Point34,-16.534549,-25.881249,-0.456881
Point35,-16.886322,-17.593781,-0.387081
Point36,-17.787176,-9.358598,-0.331828
Point37,-17.455515,-1.102059,-0.244834
Point38,-18.039304,7.137516,-0.181426
Point39,-17.3101,15.344961,-0.084726
Point40,-17.975512,23.571373,-0.023532
Point41,-17.34015,31.831259,0.071266
Point42,-17.109177,40.118489,0.155975
Point43,-16.021477,48.321938,0.261811
Point44,-13.71023,56.279501,0.396617
Point45,-10.912755,63.986245,0.541481
Point46,-6.580373,70.920935,0.718279
