Name,Position X,Position Y,Position Z
Point01,-1.0236,49.312678,0.370085
Point02,1.425927,44.943082,0.290008
Point03,3.917909,40.321207,0.207595
Point04,4.865723,35.260197,0.158496
Point05,6.194636,30.368655,0.101503
Point06,7.406758,25.296272,0.046237
Point07,7.462938,20.075951,0.016881
Point08,8.091725,14.917542,-0.025372
Point09,8.590672,9.728006,-0.064791
Point10,8.319225,4.532829,-0.086443
Point11,8.492668,-0.629963,-0.118199
Point12,8.379819,-5.889523,-0.143861
Point13,8.939925,-11.086993,-0.184736
Point14,9.114397,-16.327627,-0.216934
Point15,8.940252,-21.553262,-0.240998
Point16,9.38401,-26.703375,-0.278931
Point17,9.16964,-31.910585,-0.301966
Point18,9.634184,-37.134604,-0.340776
Point19,10.745356,-42.263802,-0.394016
Point20,11.168479,-47.250965,-0.430596
Point21,8.447932,-47.231543,-0.367639
Point22,5.57201,-46.437654,-0.296931
Point23,2.999276,-45.030098,-0.229928
Point24,-0.006966,-45.016698,-0.160404
Point25,-3.025951,-45.818039,-0.094964
Point26,-5.833326,-47.18355,-0.037445
Point27,-8.568258,-48.671283,0.017743
Point28,-11.38123,-48.819958,0.081932
Point29,-10.90174,-43.644309,0.098672
Point30,-10.324517,-38.418441,0.113425
Point31,-9.793681,-33.261981,0.128876
Point32,-9.102844,-28.105815,0.140629
Point33,-8.911155,-22.850057,0.164449
Point34,-8.589161,-17.595208,0.185254
Point35,-8.54519,-12.333793,0.212517
Point36,-8.308802,-7.100947,0.235181
Point37,-8.6335,-1.885661,0.270714
Point38,-8.539181,3.363175,0.296746
Point39,-8.377719,8.609243,0.321213
Point40,-7.79653,13.822423,0.335805
Point41,-7.555033,19.082476,0.358498
Point42,-7.080766,24.32074,0.375695
Point43,-6.82436,29.527042,0.397754
Point44,-5.557134,34.577016,0.395621
Point45,-4.772292,39.751573,0.405301
Point46,-3.089314,44.695443,0.392992
