Name,Position X,Position Y,Position Z
Point01,-1.492479,52.900184,0.199945
Point02,3.249987,49.546811,0.142229
Point03,6.565678,45.083342,0.085112
Point04,8.96318,39.749824,0.027151
Point05,11.064572,34.296572,-0.029811
Point06,12.771247,28.884433,-0.083851
Point07,13.898287,23.228616,-0.136008
Point08,14.25238,17.488863,-0.183745
Point09,14.768737,11.65035,-0.233332
Point10,16.195222,6.070027,-0.28686
Point11,15.924026,0.26888,-0.330972
Point12,15.539735,-5.553768,-0.374509
Point13,15.416595,-11.410114,-0.420031
Point14,15.754212,-17.180992,-0.467907
Point15,15.776525,-22.998828,-0.514081
Point16,14.593903,-28.640984,-0.550941
Point17,14.361924,-34.485375,-0.595652
Point18,15.58358,-40.113756,-0.648214
Point19,16.208729,-45.90051,-0.698106
Point20,16.714395,-51.685811,-0.747201
Point21,12.988183,-52.724925,-0.730918
Point22,9.135493,-52.235474,-0.70171
Point23,5.207813,-52.174752,-0.675401
Point24,1.318524,-52.299413,-0.650811
Point25,-3.695468,-51.896161,-0.614648
Point26,-8.488191,-50.472877,-0.571871
Point27,-13.26965,-49.446324,-0.532306
Point28,-16.822827,-46.52307,-0.485814
Point29,-15.345291,-41.308732,-0.454278
Point30,-14.060014,-36.055282,-0.421168
Point31,-12.735332,-30.926471,-0.389303
Point32,-12.018983,-25.543747,-0.351429
Point33,-12.311557,-20.151926,-0.306849
Point34,-12.295463,-14.729554,-0.264056
Point35,-11.970511,-9.402457,-0.224049
Point36,-11.807618,-4.062205,-0.182871
Point37,-11.64417,1.369329,-0.140975
Point38,-11.215675,6.752183,-0.101208
Point39,-11.685374,12.155702,-0.05537
Point40,-11.727077,17.591128,-0.012094
Point41,-10.948661,22.879386,0.024624
Point42,-10.340865,28.254772,0.063154
Point43,-9.735185,33.6235,0.101645
Point44,-8.441625,38.864582,0.134602
Point45,-6.730708,44.011034,0.164067
Point46,-4.30164,48.871618,0.186547
