Name,Position X,Position Y,Position Z
Point01,-3.041331,83.56728,-0.528275
Point02,4.00229,77.90389,-0.308382
Point03,8.89187,69.959265,-0.119545
Point04,12.864249,61.497998,0.051969
Point05,16.107356,52.735619,0.208719
Point06,19.60629,44.081408,0.370625
Point07,22.530659,35.247598,0.52038
Point08,24.567847,26.203379,0.650769
Point09,26.155991,17.012576,0.771717
Point10,27.491397,7.769912,0.887075
Point11,28.584094,-1.493948,0.996807
Point12,29.673318,-10.774788,1.106609
Point13,30.506381,-20.082865,1.210516
Point14,30.320998,-29.393247,1.290035
Point15,29.053852,-38.642765,1.343078
Point16,26.690995,-47.680353,1.367947
Point17,22.953632,-56.208298,1.355277
Point18,22.210055,-65.486253,1.421124
Point19,21.07938,-74.635124,1.47653
Point20,17.855136,-83.319996,1.477573
Point21,13.005241,-82.542018,1.354316
Point22,8.654281,-80.110146,1.228103
Point23,3.768361,-78.972689,1.10074
Point24,-1.103541,-77.704313,0.972533
Point25,-7.903786,-77.22294,0.805205
Point26,-14.672737,-77.953714,0.649559
Point27,-21.202314,-79.825685,0.509941
Point28,-26.94488,-78.75726,0.36267
Point29,-27.436834,-69.867052,0.270706
Point30,-28.925692,-61.10403,0.155995
Point31,-29.654917,-52.212325,0.058331
Point32,-29.109029,-43.349269,-0.008513
Point33,-29.610932,-34.481177,-0.100516
Point34,-30.095082,-25.584311,-0.192353
Point35,-29.796766,-16.643897,-0.265829
Point36,-29.782348,-7.675383,-0.346362
Point37,-29.756412,1.237925,-0.426122
Point38,-28.316126,9.933919,-0.470022
Point39,-26.750305,18.755843,-0.51205
Point40,-25.52061,27.582748,-0.562179
Point41,-23.791167,36.354514,-0.599833
Point42,-22.012998,45.006351,-0.635237
Point43,-19.75409,53.607693,-0.658664
Point44,-16.936886,62.111262,-0.667828
Point45,-13.581661,70.39106,-0.662079
Point46,-10.034276,78.505169,-0.65023
