Name,Position X,Position Y,Position Z
Point01,2.178669,91.00718,-1.129915
Point02,8.67639,84.136991,-1.139986
Point03,12.846804,75.240916,-1.105231
Point04,16.262586,65.966663,-1.0585
Point05,18.978985,56.424982,-1.001435
Point06,21.275772,46.817639,-0.93904
Point07,23.708191,37.267978,-0.878703
Point08,24.820086,27.543257,-0.801883
Point09,25.16195,17.736909,-0.71564
Point10,26.22275,7.9321,-0.637508
Point11,26.693227,-1.971223,-0.551823
Point12,26.916852,-11.756519,-0.464441
Point13,26.590989,-21.640419,-0.369964
Point14,26.841599,-31.545385,-0.281786
Point15,27.43995,-41.401027,-0.197979
Point16,27.545578,-51.304482,-0.108182
Point17,27.187318,-61.183302,-0.013387
Point18,28.149924,-71.002007,0.065978
Point19,28.809701,-80.863807,0.14915
Point20,28.72393,-90.694141,0.240431
Point21,21.670222,-90.512726,0.318217
Point22,14.613765,-89.236969,0.38598
Point23,7.607821,-87.812904,0.451811
Point24,0.760789,-85.673227,0.509278
Point25,-6.492219,-86.949986,0.602705
Point26,-13.755622,-88.165017,0.695683
Point27,-20.961333,-89.761375,0.791514
Point28,-28.122925,-90.155362,0.875802
Point29,-26.844985,-80.511718,0.772808
Point30,-25.691076,-70.660494,0.669304
Point31,-25.981861,-60.737476,0.581413
Point32,-25.147158,-50.823674,0.48093
Point33,-25.044454,-40.992313,0.389449
Point34,-24.999515,-31.181114,0.298804
Point35,-25.746003,-21.342787,0.216824
Point36,-25.725469,-11.393232,0.125183
Point37,-26.02445,-1.400693,0.036746
Point38,-24.922807,8.451211,-0.066176
Point39,-23.981833,18.352899,-0.167745
Point40,-22.085467,27.96488,-0.277414
Point41,-20.76807,37.854165,-0.383109
Point42,-19.735223,47.75995,-0.485751
Point43,-17.015135,57.371318,-0.604693
Point44,-14.371777,67.001615,-0.722944
Point45,-10.435669,76.181386,-0.851618
Point46,-5.181279,84.662073,-0.988718
