Name,Position X,Position Y,Position Z
Point01,3.651262,60.728939,0.272341
Point02,-2.026252,57.524351,0.323808
Point03,-5.655157,51.809391,0.368232
Point04,-8.500384,45.593283,0.408518
Point05,-11.293223,39.417143,0.448297
Point06,-13.779139,33.045442,0.486453
Point07,-15.573462,26.45949,0.520241
Point08,-16.953688,19.767721,0.551342
Point09,-17.655421,12.995609,0.577749
Point10,-18.204223,6.17814,0.603184
Point11,-19.318806,-0.518961,0.632366
Point12,-19.33314,-7.29877,0.653786
Point13,-18.344091,-13.871227,0.667239
Point14,-17.486159,-20.649827,0.682296
Point15,-16.616652,-27.426993,0.697264
Point16,-15.215263,-34.113171,0.708068
Point17,-14.95841,-40.900182,0.727534
Point18,-13.073911,-47.244915,0.733743
Point19,-11.848611,-53.953821,0.745902
Point20,-10.384207,-60.486917,0.755766
Point21,-7.729939,-60.282919,0.735774
Point22,-5.1888,-59.333369,0.714262
Point23,-2.635008,-58.416306,0.69276
Point24,-0.044563,-57.610632,0.671342
Point25,4.901003,-56.985473,0.633321
Point26,9.856602,-56.97271,0.597152
Point27,14.811116,-56.287973,0.558879
Point28,19.204075,-54.710754,0.521893
Point29,18.996453,-48.319788,0.503314
Point30,16.958473,-42.290197,0.499215
Point31,14.977332,-36.38992,0.495108
Point32,15.016076,-30.09881,0.475046
Point33,15.379622,-23.739311,0.452402
Point34,14.928957,-17.377057,0.435684
Point35,15.063382,-10.999993,0.414655
Point36,15.140592,-4.690154,0.394254
Point37,15.123455,1.706437,0.374268
Point38,15.533504,8.072824,0.351263
Point39,14.957629,14.396466,0.33558
Point40,14.817274,20.790307,0.316501
Point41,14.277052,27.138216,0.300482
Point42,14.382803,33.455126,0.279851
Point43,13.795151,39.829342,0.264095
Point44,13.285659,46.153044,0.247928
Point45,11.323398,52.00917,0.243822
Point46,8.404201,57.625062,0.247448
