Name,Position X,Position Y,Position Z
Point01,-1.110841,51.763246,0.769484
Point02,-3.513676,47.386057,0.696786
Point03,-6.204349,42.46267,0.614998
Point04,-9.01292,37.632432,0.535011
Point05,-10.978905,32.470259,0.447972
Point06,-12.689199,27.324142,0.360829
Point07,-13.384603,21.869767,0.266787
Point08,-14.359141,16.336204,0.171785
Point09,-15.751142,11.015744,0.081124
Point10,-16.177855,5.487594,-0.014607
Point11,-15.235412,0.059333,-0.110652
Point12,-15.265594,-5.525709,-0.207971
Point13,-15.070799,-11.122891,-0.305838
Point14,-15.589182,-16.726473,-0.402746
Point15,-15.862827,-22.355338,-0.500463
Point16,-15.896235,-27.830107,-0.595854
Point17,-15.850374,-33.435916,-0.693648
Point18,-15.856224,-39.028458,-0.791134
Point19,-16.831227,-44.507278,-0.885181
Point20,-16.119516,-49.018979,-0.964902
Point21,-12.454852,-49.524419,-0.979217
Point22,-8.414523,-49.571446,-0.986105
Point23,-4.333745,-49.225968,-0.986211
Point24,-0.280524,-49.462022,-0.996414
Point25,4.193682,-49.282565,-1.000005
Point26,8.708379,-49.90426,-1.017623
Point27,13.148668,-50.682686,-1.037862
Point28,17.118726,-50.377802,-1.038509
Point29,16.613403,-45.60327,-0.954516
Point30,15.423806,-40.029501,-0.855563
Point31,14.342066,-34.453863,-0.756739
Point32,14.052442,-28.929563,-0.659999
Point33,13.382659,-23.248026,-0.559947
Point34,13.019828,-17.531575,-0.459748
Point35,14.28965,-12.085211,-0.366709
Point36,15.491685,-6.513464,-0.271383
Point37,16.409291,-0.877278,-0.174506
Point38,16.051473,4.747629,-0.07591
Point39,14.965302,10.348533,0.023361
Point40,14.930438,15.890352,0.120024
Point41,13.018942,21.252047,0.216364
Point42,11.312746,26.710421,0.314082
Point43,9.601354,32.152855,0.41153
Point44,7.783973,37.525283,0.507916
Point45,5.506771,42.779354,0.60293
Point46,2.360496,47.557155,0.690946
