Name,Position X,Position Y,Position Z
Point01,2.117567,74.656362,0.469492
Point02,5.902664,67.984144,0.867835
Point03,8.35835,60.565858,1.126968
Point04,9.688644,53.101571,1.268124
Point05,12.237045,45.729284,1.536968
Point06,13.822124,38.064912,1.704882
Point07,15.02077,30.319707,1.832299
Point08,15.613692,22.504921,1.896227
Point09,16.802688,14.866818,2.022609
Point10,16.918758,7.038333,2.036547
Point11,16.332111,-0.768525,1.976805
Point12,15.61199,-8.548462,1.903064
Point13,15.897475,-16.35418,1.934758
Point14,16.32288,-24.115574,1.981112
Point15,16.838094,-31.924712,2.036892
Point16,16.518835,-39.65939,2.005167
Point17,16.260299,-47.428153,1.979817
Point18,17.4955,-55.06901,2.111044
Point19,17.924418,-62.815588,2.157762
Point20,18.01377,-70.494412,2.168864
Point21,14.162717,-73.157701,1.765716
Point22,9.478249,-73.968669,1.274773
Point23,4.728613,-74.290131,0.776886
Point24,-0.031092,-74.053425,0.277818
Point25,-3.466637,-74.022973,-0.082376
Point26,-6.837879,-74.636634,-0.435684
Point27,-10.179222,-73.981923,-0.786143
Point28,-13.484318,-73.310333,-1.132806
Point29,-15.389032,-65.54816,-1.334252
Point30,-16.447046,-57.656806,-1.446959
Point31,-16.435349,-49.623966,-1.447547
Point32,-17.178048,-41.577297,-1.527231
Point33,-17.89229,-33.532048,-1.60393
Point34,-17.747464,-25.531216,-1.590554
Point35,-17.413034,-17.505515,-1.557305
Point36,-18.204376,-9.536422,-1.642071
Point37,-17.558113,-1.570499,-1.576115
Point38,-17.159809,6.498201,-1.536179
Point39,-16.39499,14.421113,-1.457784
Point40,-16.089091,22.449485,-1.427527
Point41,-14.855524,30.336521,-1.29998
Point42,-13.816303,38.348354,-1.192836
Point43,-11.39535,46.047911,-0.940759
Point44,-9.171558,53.711051,-0.709345
Point45,-5.916113,61.083796,-0.369705
Point46,-2.50529,68.393123,-0.01376
