Name,Position X,Position Y,Position Z
Point01,2.33649,98.151968,0.996163
Point02,9.230429,90.62039,0.989116
Point03,13.33367,81.085451,0.934639
Point04,16.01579,71.036196,0.861045
Point05,18.56897,60.952688,0.785839
Point06,20.355854,50.713116,0.701531
Point07,22.280027,40.52037,0.619042
Point08,23.821477,30.242418,0.531935
Point09,25.147244,19.949138,0.442551
Point10,25.436522,9.575462,0.342156
Point11,25.931406,-0.788188,0.243886
Point12,25.629648,-11.162838,0.13766
Point13,25.307823,-21.543709,0.031173
Point14,24.866797,-31.870831,-0.075952
Point15,24.55064,-42.248204,-0.182348
Point16,24.376754,-52.626692,-0.287353
Point17,24.9717,-63.000145,-0.384735
Point18,25.386464,-73.372765,-0.483883
Point19,26.920275,-83.658882,-0.571146
Point20,27.950233,-93.970481,-0.663627
Point21,22.602947,-96.227758,-0.738768
Point22,16.532035,-96.672247,-0.802995
Point23,10.466584,-97.090161,-0.866904
Point24,4.397273,-97.410804,-0.929882
Point25,-1.93648,-97.667956,-0.994834
Point26,-8.212728,-98.438312,-1.064327
Point27,-14.55543,-98.325246,-1.125683
Point28,-20.54913,-97.098999,-1.172521
Point29,-19.603595,-86.694481,-1.059655
Point30,-18.221097,-76.20743,-0.941664
Point31,-16.276498,-65.809187,-0.819019
Point32,-15.863184,-55.285925,-0.710215
Point33,-15.884839,-44.726163,-0.605331
Point34,-16.430294,-34.243489,-0.506375
Point35,-16.399328,-23.67941,-0.400931
Point36,-16.183594,-13.10615,-0.293575
Point37,-16.736417,-2.552087,-0.193981
Point38,-16.976998,8.012993,-0.091202
Point39,-17.010922,18.562421,0.013458
Point40,-16.718036,29.131324,0.12153
Point41,-15.539588,39.606558,0.237394
Point42,-14.526667,50.099643,0.351805
Point43,-13.350484,60.540259,0.467302
Point44,-10.922788,70.826505,0.593591
Point45,-8.270209,81.067803,0.721648
Point46,-4.65392,90.793606,0.854068
