Name,Position X,Position Y,Position Z
Point01,1.687185,74.523369,-0.84283
Point02,-4.080949,69.032912,-0.20614
Point03,-9.118249,62.562128,0.370929
Point04,-13.882746,55.863101,0.924013
Point05,-17.838032,48.644703,1.403973
Point06,-21.265088,41.162333,1.835255
Point07,-23.885033,33.405517,2.190544
Point08,-25.291251,25.376904,2.429783
Point09,-27.655332,17.758038,2.758156
Point10,-27.630618,9.660635,2.857418
Point11,-29.04396,1.632302,3.097355
Point12,-30.68067,-6.374458,3.359006
Point13,-31.009828,-14.505366,3.493519
Point14,-30.786333,-22.742007,3.574964
Point15,-30.838134,-30.966369,3.683352
Point16,-32.254132,-39.051171,3.92426
Point17,-33.162436,-47.205513,4.11607
Point18,-34.223045,-55.353932,4.322797
Point19,-34.290438,-63.572883,4.432651
Point20,-35.340882,-71.697701,4.638081
Point21,-27.372632,-73.665514,3.878509
Point22,-18.236157,-73.835891,2.98138
Point23,-9.093651,-72.942119,2.070292
Point24,-0.01183,-72.285631,1.168157
Point25,8.452921,-72.394957,0.336376
Point26,16.985957,-72.52144,-0.501911
Point27,25.492783,-73.192177,-1.330783
Point28,33.973251,-73.342858,-2.163592
Point29,34.113881,-65.365139,-2.277625
Point30,33.792123,-57.145511,-2.349185
Point31,33.352514,-48.914123,-2.409293
Point32,33.250539,-40.696216,-2.502464
Point33,33.108762,-32.502185,-2.591417
Point34,32.318256,-24.376588,-2.615659
Point35,31.370511,-16.275859,-2.624112
Point36,30.423514,-8.164182,-2.632777
Point37,29.678784,0.030525,-2.662392
Point38,29.253405,8.251058,-2.723764
Point39,27.525806,16.185185,-2.653367
Point40,26.115024,24.310455,-2.616553
Point41,23.483752,32.012076,-2.454291
Point42,21.906838,39.763266,-2.396427
Point43,19.705884,47.567254,-2.277805
Point44,16.71413,55.243552,-2.079744
Point45,12.566416,62.346993,-1.760711
Point46,7.712447,69.002217,-1.366535
