Name,Position X,Position Y,Position Z
Point01,0.365103,53.033837,-0.703297
Point02,-3.92187,49.416859,-0.621084
Point03,-6.447745,44.244022,-0.529498
Point04,-8.649075,38.928379,-0.438226
Point05,-10.497132,33.468635,-0.347457
Point06,-12.03238,27.894572,-0.257322
Point07,-13.743866,22.432591,-0.167505
Point08,-14.741386,16.737411,-0.079528
Point09,-15.405574,11.015253,0.006428
Point10,-15.318158,5.236614,0.087767
Point11,-15.18353,-0.487132,0.167987
Point12,-15.086057,-6.245579,0.248967
Point13,-14.389747,-11.971682,0.325172
Point14,-13.718761,-17.696486,0.40154
Point15,-13.728143,-23.437534,0.483044
Point16,-14.264852,-29.162838,0.568126
Point17,-14.745765,-34.897639,0.65294
Point18,-16.057723,-40.509794,0.742006
Point19,-16.804973,-46.21273,0.828289
Point20,-16.509867,-51.895942,0.906777
Point21,-12.340828,-52.235344,0.881536
Point22,-8.138172,-52.078446,0.849012
Point23,-3.910423,-52.208937,0.820383
Point24,0.298342,-52.141772,0.789088
Point25,4.314304,-52.255733,0.761752
Point26,8.297345,-52.467659,0.736043
Point27,12.322245,-52.732411,0.710782
Point28,16.291437,-52.86773,0.684086
Point29,16.695748,-47.247513,0.601449
Point30,15.845996,-41.51504,0.526261
Point31,15.342259,-35.748292,0.448092
Point32,14.765397,-29.974861,0.370355
Point33,14.799002,-24.17909,0.287901
Point34,15.02086,-18.470344,0.205324
Point35,15.97253,-12.741625,0.117201
Point36,16.412536,-6.95918,0.032006
Point37,16.372054,-1.174442,-0.049758
Point38,15.820025,4.536322,-0.126785
Point39,15.739459,10.327121,-0.208346
Point40,14.90753,16.069127,-0.283798
Point41,14.095282,21.792925,-0.359133
Point42,12.755431,27.437827,-0.429546
Point43,11.325125,33.030872,-0.498571
Point44,9.173968,38.40393,-0.559279
Point45,6.907495,43.679217,-0.617769
Point46,4.199634,48.781471,-0.670622
