Name,Position X,Position Y,Position Z
Point01,-1.125444,57.734756,-0.17003
Point02,1.475913,53.107297,-0.250151
Point03,4.937152,47.843692,-0.349365
Point04,7.522963,42.058345,-0.438816
Point05,9.708426,36.166852,-0.522706
Point06,12.305574,30.628622,-0.610295
Point07,14.302706,24.814968,-0.690513
Point08,15.824042,18.70653,-0.765517
Point09,16.962545,12.474043,-0.835391
Point10,17.428183,6.2551,-0.894332
Point11,17.162185,-0.030111,-0.942054
Point12,17.484784,-6.291073,-0.999042
Point13,16.539458,-12.507673,-1.035272
Point14,15.588196,-18.772261,-1.071803
Point15,14.987472,-25.089796,-1.11441
Point16,15.308013,-31.401623,-1.171785
Point17,14.247561,-37.598771,-1.206002
Point18,14.903028,-43.782209,-1.267702
Point19,14.711922,-50.001156,-1.316081
Point20,14.932901,-56.198173,-1.370905
Point21,11.5058,-57.306262,-1.324957
Point22,7.621905,-57.907277,-1.267467
Point23,3.697983,-57.487906,-1.200891
Point24,-0.256956,-57.743072,-1.139397
Point25,-4.395005,-56.409178,-1.061811
Point26,-8.790768,-56.712348,-0.993625
Point27,-13.189276,-56.282463,-0.919329
Point28,-16.777249,-55.385093,-0.854201
Point29,-16.496422,-49.24475,-0.807916
Point30,-16.275003,-43.014514,-0.759931
Point31,-16.570963,-36.855806,-0.704218
Point32,-15.968069,-30.671482,-0.662748
Point33,-15.797144,-24.498885,-0.614429
Point34,-16.621255,-18.33243,-0.550157
Point35,-16.753784,-12.11545,-0.49659
Point36,-17.102423,-5.902903,-0.439584
Point37,-17.072178,0.29979,-0.388752
Point38,-16.664666,6.457472,-0.344361
Point39,-17.217663,12.536031,-0.285177
Point40,-16.203126,18.604726,-0.251284
Point41,-14.864585,24.689343,-0.22247
Point42,-12.88217,30.482666,-0.206422
Point43,-11.414803,36.397097,-0.181088
Point44,-9.093532,42.07637,-0.171432
Point45,-6.786722,47.83398,-0.160896
Point46,-4.713834,53.704404,-0.145665
