Name,Position X,Position Y,Position Z
Point01,-3.160666,92.646421,-0.586104
Point02,0.429203,89.20894,-0.520371
Point03,3.235571,84.963943,-0.45774
Point04,5.517725,80.524338,-0.399679
Point05,6.957415,76.01588,-0.350723
Point06,7.914939,70.999388,-0.303596
Point07,8.681895,65.952121,-0.258419
Point08,9.462644,60.888024,-0.212963
Point09,9.637027,55.837762,-0.174518
Point10,10.047209,50.802004,-0.133491
Point11,9.901788,45.724479,-0.098494
Point12,10.579325,40.66654,-0.054259
Point13,11.058914,35.590526,-0.01215
Point14,11.073654,30.48923,0.024844
Point15,11.251372,25.3763,0.063779
Point16,12.119258,20.326747,0.110123
Point17,13.200028,15.335845,0.15847
Point18,13.820711,10.24378,0.202304
Point19,14.527025,5.279318,0.246192
Point20,14.526791,0.32975,0.28192
Point21,10.945463,0.341523,0.241014
Point22,7.456487,0.043185,0.2034
Point23,3.860227,0.741932,0.157365
Point24,0.215393,0.352659,0.118631
Point25,-3.547278,0.292189,0.07618
Point26,-7.293412,-0.222225,0.037194
Point27,-11.051504,0.189667,-0.008614
Point28,-14.754928,0.6084,-0.053849
Point29,-14.532468,5.619826,-0.08749
Point30,-13.76515,10.415814,-0.113366
Point31,-13.139087,15.413371,-0.142306
Point32,-13.181719,20.426766,-0.178983
Point33,-12.897372,25.381217,-0.211508
Point34,-13.09589,30.38766,-0.249911
Point35,-13.135721,35.417136,-0.286672
Point36,-12.942928,40.4291,-0.320655
Point37,-12.82866,45.441966,-0.35554
Point38,-12.970637,50.456153,-0.393355
Point39,-13.00995,55.377466,-0.429329
Point40,-12.050699,60.265447,-0.453681
Point41,-11.483209,65.273134,-0.483362
Point42,-11.699698,70.261993,-0.521843
Point43,-11.069755,75.015439,-0.548978
Point44,-9.563643,79.723316,-0.565796
Point45,-8.260952,84.584821,-0.586042
Point46,-6.508438,89.200153,-0.599384
