Name,Position X,Position Y,Position Z
Point01,-1.682922,59.757175,-0.115477
Point02,-5.152327,55.118345,-0.291669
Point03,-7.34562,49.018166,-0.379765
Point04,-8.939899,42.824836,-0.430866
Point05,-11.06075,36.658269,-0.514083
Point06,-13.838623,30.920162,-0.640275
Point07,-15.291767,24.708808,-0.682689
Point08,-17.562817,18.650323,-0.775805
Point09,-18.495239,12.236796,-0.785169
Point10,-19.688951,5.842548,-0.810512
Point11,-19.716765,-0.650424,-0.764459
Point12,-18.950707,-7.102062,-0.670589
Point13,-17.345832,-13.419835,-0.526857
Point14,-15.888495,-19.55083,-0.393442
Point15,-16.142256,-25.885896,-0.362246
Point16,-15.791799,-32.379296,-0.29326
Point17,-15.535293,-38.831953,-0.230269
Point18,-15.313932,-45.340448,-0.168998
Point19,-14.865995,-51.782687,-0.09448
Point20,-14.691396,-58.245807,-0.036376
Point21,-11.699477,-59.556154,0.154614
Point22,-8.170133,-58.043924,0.357428
Point23,-4.362275,-57.751734,0.586094
Point24,-0.528933,-57.486302,0.816501
Point25,2.84937,-58.364062,1.027732
Point26,6.347941,-58.857876,1.24343
Point27,9.840482,-59.347576,1.458732
Point28,12.918427,-57.967543,1.635156
Point29,13.69843,-52.284002,1.640648
Point30,13.724622,-45.732131,1.594063
Point31,13.998624,-39.201889,1.562658
Point32,13.968353,-32.987472,1.515132
Point33,14.713637,-26.469451,1.512384
Point34,16.169328,-20.055961,1.553466
Point35,17.443666,-13.646798,1.583588
Point36,18.545086,-7.172355,1.602747
Point37,19.212615,-0.617613,1.595016
Point38,19.175487,5.935292,1.544586
Point39,18.342946,12.443211,1.446272
Point40,16.886133,18.845988,1.31089
Point41,14.958995,25.048513,1.148473
Point42,12.266141,31.020299,0.941337
Point43,9.529568,37.001179,0.731485
Point44,7.841365,43.35976,0.582402
Point45,5.684266,49.575015,0.405952
Point46,2.865703,55.397789,0.192292
