Name,Position X,Position Y,Position Z
Point01,-2.642751,80.687185,0.945197
Point02,1.159866,77.359926,0.850021
Point03,3.268305,72.536429,0.819605
Point04,5.080773,67.583963,0.799509
Point05,6.134469,62.402051,0.805109
Point06,7.253721,57.216974,0.808662
Point07,8.789231,52.151671,0.798163
Point08,9.726178,46.936006,0.807706
Point09,10.400977,41.685556,0.825792
Point10,11.01869,36.400649,0.84594
Point11,10.960589,31.09982,0.887562
Point12,11.494744,25.826142,0.910266
Point13,11.70661,20.57214,0.943006
Point14,11.733732,15.297272,0.98174
Point15,11.994751,10.00308,1.013228
Point16,12.346402,4.691981,1.04198
Point17,12.62973,-0.594507,1.072705
Point18,12.684863,-5.9155,1.1109
Point19,12.851066,-11.197266,1.145291
Point20,13.640836,-16.314746,1.158747
Point21,10.463036,-16.938943,1.263838
Point22,7.136148,-16.789195,1.367831
Point23,3.819143,-17.151471,1.475355
Point24,0.540823,-17.662906,1.582776
Point25,-2.46958,-18.007114,1.680477
Point26,-5.443847,-18.018594,1.774538
Point27,-8.384299,-18.752708,1.872955
Point28,-11.115534,-17.665133,1.951089
Point29,-11.481591,-12.484801,1.923774
Point30,-11.389164,-7.205908,1.881233
Point31,-11.837667,-1.914985,1.855693
Point32,-12.185049,3.303093,1.827504
Point33,-12.287374,8.601165,1.790973
Point34,-12.025635,13.885972,1.743038
Point35,-11.966881,19.16905,1.701529
Point36,-12.076214,24.421844,1.665559
Point37,-11.916629,29.721123,1.620742
Point38,-12.154797,35.016311,1.588525
Point39,-11.582383,40.271162,1.530998
Point40,-10.989667,45.521251,1.472866
Point41,-10.753163,50.752837,1.426127
Point42,-9.912448,55.988608,1.360267
Point43,-8.398356,61.059139,1.27437
Point44,-7.97085,66.269495,1.221756
Point45,-6.964426,71.438142,1.151164
Point46,-5.652258,76.53789,1.071428
