Name,Position X,Position Y,Position Z
Point01,-0.414315,58.072929,-0.210339
Point02,-4.31089,53.72581,0.022645
Point03,-7.023283,48.305508,0.197494
Point04,-9.328638,42.637052,0.351722
Point05,-10.899082,36.773345,0.467379
Point06,-12.075912,30.854525,0.562116
Point07,-12.712803,24.821414,0.628362
Point08,-14.22237,19.091971,0.740028
Point09,-15.211324,13.10582,0.824998
Point10,-15.806712,7.035084,0.889206
Point11,-15.450519,1.000569,0.901943
Point12,-15.802993,-5.091984,0.953176
Point13,-15.932922,-11.133189,0.992145
Point14,-15.738636,-17.202604,1.013792
Point15,-15.623475,-23.263519,1.039658
Point16,-15.174656,-29.342691,1.04764
Point17,-15.283748,-35.427219,1.085715
Point18,-16.334842,-41.442878,1.174189
Point19,-17.773912,-47.294181,1.282701
Point20,-18.450623,-53.288678,1.350888
Point21,-13.976369,-54.161087,1.114393
Point22,-9.06296,-54.656971,0.85224
Point23,-4.191207,-54.807978,0.590506
Point24,0.668549,-55.581496,0.332713
Point25,5.241723,-55.767076,0.087253
Point26,9.576567,-56.685631,-0.141485
Point27,14.036734,-57.760407,-0.376151
Point28,18.392829,-57.595073,-0.61177
Point29,18.28569,-51.284779,-0.639388
Point30,17.271776,-45.13669,-0.617282
Point31,16.63132,-38.804333,-0.616277
Point32,15.227623,-32.687416,-0.573001
Point33,16.51858,-26.510965,-0.675252
Point34,17.151892,-20.101291,-0.743297
Point35,18.032168,-13.705103,-0.82458
Point36,17.584383,-7.277952,-0.834459
Point37,17.795541,-0.940075,-0.879375
Point38,17.197971,5.488322,-0.881189
Point39,16.952768,11.919537,-0.902006
Point40,15.978133,18.31074,-0.883304
Point41,14.380259,24.550841,-0.830216
Point42,13.461294,30.938311,-0.814494
Point43,11.992679,37.16896,-0.768322
Point44,10.401876,43.403955,-0.715588
Point45,8.015837,49.382865,-0.618645
Point46,4.283134,54.596332,-0.445082
