Name,Position X,Position Y,Position Z
Point01,-0.239769,85.932678,-0.936066
Point02,6.084925,79.057951,-0.983453
Point03,11.058442,70.997763,-1.001715
Point04,16.544129,63.205076,-1.029714
Point05,21.14876,54.861518,-1.040313
Point06,24.706733,46.006537,-1.031264
Point07,28.164298,37.220739,-1.021176
Point08,30.988054,28.093993,-0.998966
Point09,32.487119,18.719393,-0.954749
Point10,33.755692,9.261881,-0.906418
Point11,34.405019,-0.25135,-0.848229
Point12,34.80438,-9.794044,-0.786011
Point13,34.942294,-19.343232,-0.719754
Point14,35.396572,-28.814226,-0.658888
Point15,35.456214,-38.369946,-0.591389
Point16,35.114234,-47.855496,-0.518257
Point17,33.965935,-57.30985,-0.433033
Point18,33.415596,-66.791471,-0.356746
Point19,32.906483,-76.2604,-0.281181
Point20,31.187978,-85.17303,-0.191126
Point21,23.25173,-85.907793,-0.064647
Point22,15.271281,-85.634975,0.055294
Point23,7.394405,-84.624151,0.168369
Point24,-0.314818,-83.590769,0.278722
Point25,-8.211295,-85.208888,0.410918
Point26,-16.368374,-84.88202,0.533169
Point27,-24.48275,-84.675825,0.655632
Point28,-32.360244,-83.603192,0.768275
Point29,-32.55668,-74.235064,0.704207
Point30,-34.37772,-65.004152,0.665936
Point31,-34.74051,-55.558734,0.603857
Point32,-34.581468,-46.18382,0.534311
Point33,-34.879499,-36.753137,0.471348
Point34,-35.411721,-27.352501,0.412176
Point35,-35.297284,-17.90907,0.342822
Point36,-35.397226,-8.563406,0.277441
Point37,-35.050102,0.795943,0.205134
Point38,-34.183409,10.18029,0.124712
Point39,-33.155751,19.490471,0.042363
Point40,-31.346394,28.706682,-0.051253
Point41,-28.710239,37.65548,-0.155584
Point42,-25.293897,46.377856,-0.27021
Point43,-20.951559,54.732404,-0.396346
Point44,-15.972292,62.725676,-0.529625
Point45,-11.515754,71.004606,-0.656964
Point46,-6.536973,79.02594,-0.790436
