Name,Position X,Position Y,Position Z
Point01,0.448052,83.825591,0.404718
Point02,-4.088612,76.76779,0.375941
Point03,-7.42579,68.69206,0.33076
Point04,-9.923037,60.275595,0.277191
Point05,-12.179263,51.791592,0.221467
Point06,-14.130969,43.282633,0.163521
Point07,-14.90861,34.632138,0.096637
Point08,-16.473475,26.065868,0.035658
Point09,-18.012143,17.447413,-0.025929
Point10,-19.619579,8.936569,-0.086165
Point11,-18.010741,1.174759,-0.161425
Point12,-20.66327,-6.464482,-0.207496
Point13,-21.731923,-15.186423,-0.273051
Point14,-22.276415,-23.920488,-0.342172
Point15,-21.979946,-32.65498,-0.416855
Point16,-23.289725,-41.179947,-0.479177
Point17,-23.670599,-49.932743,-0.549535
Point18,-23.690575,-58.68688,-0.62229
Point19,-24.331635,-67.365075,-0.690308
Point20,-26.690299,-75.75954,-0.74461
Point21,-20.948562,-79.771149,-0.815962
Point22,-13.461099,-79.384383,-0.862233
Point23,-6.005004,-78.912984,-0.907592
Point24,1.363039,-80.082578,-0.966031
Point25,7.992138,-81.443701,-1.021181
Point26,14.672732,-82.509595,-1.074213
Point27,21.230401,-83.846312,-1.128688
Point28,25.930656,-79.417906,-1.122885
Point29,25.686282,-70.644854,-1.048225
Point30,25.669222,-61.765823,-0.974186
Point31,25.485123,-53.057676,-0.900465
Point32,26.140192,-44.232899,-0.831319
Point33,25.507357,-35.382214,-0.753446
Point34,25.831486,-26.535414,-0.681929
Point35,24.977809,-17.680046,-0.602557
Point36,24.392732,-8.780662,-0.524593
Point37,24.118866,0.100196,-0.448841
Point38,22.94992,8.705775,-0.369464
Point39,20.897768,17.338613,-0.284023
Point40,19.838045,26.141153,-0.203728
Point41,18.555987,34.952775,-0.121888
Point42,16.336896,43.598209,-0.035239
Point43,14.079928,52.070409,0.050219
Point44,12.039519,60.689583,0.135469
Point45,8.987372,69.048495,0.22524
Point46,5.662973,77.200735,0.315089
