Name,Position X,Position Y,Position Z
Point01,-2.037448,95.490442,-0.351253
Point02,-8.519377,88.000247,-0.218368
Point03,-13.261802,78.977915,-0.116212
Point04,-17.203248,69.577258,-0.028661
Point05,-19.833016,59.718604,0.034748
Point06,-21.982749,49.745749,0.089248
Point07,-23.518471,39.95484,0.131894
Point08,-25.499573,30.143393,0.182983
Point09,-27.952686,20.235996,0.243123
Point10,-28.81408,10.061111,0.273566
Point11,-29.073946,-0.087984,0.292608
Point12,-28.707046,-10.247663,0.299825
Point13,-28.859828,-20.392879,0.316839
Point14,-29.22847,-30.504242,0.337884
Point15,-29.433115,-40.711756,0.355965
Point16,-30.157366,-50.8816,0.38381
Point17,-30.495899,-61.132606,0.40448
Point18,-30.427708,-71.396903,0.417486
Point19,-30.626259,-81.628197,0.435485
Point20,-29.63627,-91.804836,0.430954
Point21,-22.864629,-94.396623,0.306637
Point22,-15.276434,-94.766849,0.163799
Point23,-7.786794,-95.199129,0.022911
Point24,-0.221853,-95.268541,-0.119906
Point25,6.632369,-95.145551,-0.249564
Point26,13.449037,-95.172662,-0.378304
Point27,20.301877,-95.257692,-0.507646
Point28,26.763924,-94.148343,-0.631269
Point29,28.074455,-83.871638,-0.670338
Point30,28.903486,-73.568116,-0.700348
Point31,29.879583,-63.448616,-0.73288
Point32,29.478992,-53.031237,-0.739819
Point33,29.10046,-42.741352,-0.746998
Point34,28.761591,-32.288388,-0.755152
Point35,29.048401,-21.969153,-0.774941
Point36,28.987746,-11.528982,-0.788334
Point37,28.97229,-1.062243,-0.802617
Point38,28.346911,9.333295,-0.80528
Point39,27.867349,19.740458,-0.810713
Point40,26.117211,30.023348,-0.79197
Point41,24.440987,40.350674,-0.774685
Point42,21.707501,50.395901,-0.737034
Point43,18.442879,60.112493,-0.688891
Point44,14.604468,69.792611,-0.629858
Point45,10.037003,79.202926,-0.556676
Point46,5.486013,88.428735,-0.483548
