Name,Position X,Position Y,Position Z
Point01,0.737585,48.14371,-0.531927
Point02,4.487873,44.72063,-0.259882
Point03,7.086811,40.230472,-0.063646
Point04,8.369464,35.139213,0.043668
Point05,8.955758,29.930976,0.103208
Point06,9.957786,24.731467,0.191493
Point07,11.177454,19.575875,0.294682
Point08,12.087545,14.361606,0.376656
Point09,13.167247,9.181928,0.470245
Point10,13.604581,4.033819,0.519256
Point11,14.318663,-1.179399,0.587659
Point12,14.36006,-6.316605,0.609225
Point13,14.544128,-11.440491,0.640617
Point14,14.454224,-16.736373,0.653672
Point15,14.726075,-21.968199,0.691533
Point16,15.7272,-27.120072,0.779582
Point17,16.196747,-32.399823,0.831301
Point18,17.253427,-37.513816,0.923058
Point19,17.087965,-42.679819,0.93041
Point20,16.092469,-47.626871,0.879512
Point21,12.075019,-47.111032,0.599558
Point22,7.973881,-47.330859,0.316488
Point23,3.877504,-47.331885,0.032952
Point24,-0.188377,-47.297576,-0.248601
Point25,-4.529064,-47.754614,-0.547388
Point26,-8.806309,-47.820122,-0.843209
Point27,-12.758768,-45.977115,-1.123496
Point28,-16.813294,-44.657071,-1.408944
Point29,-16.859723,-39.627566,-1.430465
Point30,-16.678502,-34.512495,-1.436541
Point31,-16.319039,-29.383727,-1.43033
Point32,-15.775054,-24.29875,-1.411186
Point33,-15.341147,-19.192982,-1.399738
Point34,-14.633589,-14.232994,-1.368818
Point35,-14.626306,-9.231334,-1.386521
Point36,-14.290427,-4.09343,-1.381975
Point37,-14.064158,1.020418,-1.384928
Point38,-13.463774,6.129421,-1.361969
Point39,-13.349564,11.251765,-1.372709
Point40,-12.524556,16.242124,-1.33377
Point41,-12.188856,21.379073,-1.329233
Point42,-10.798982,26.303006,-1.250953
Point43,-9.195676,31.192837,-1.157777
Point44,-7.806502,36.129428,-1.079592
Point45,-6.089767,40.954278,-0.978327
Point46,-3.205091,45.170598,-0.794006
