Name,Position X,Position Y,Position Z
Point01,-0.525133,53.615145,0.701882
Point02,-3.59634,49.092628,1.052913
Point03,-5.374999,43.835802,1.238205
Point04,-6.992501,38.569741,1.403395
Point05,-8.234855,33.164494,1.520986
Point06,-8.732285,27.645846,1.545174
Point07,-9.990847,22.266952,1.66496
Point08,-10.323172,16.720407,1.668427
Point09,-11.060243,11.235048,1.72264
Point10,-11.305784,5.688527,1.715315
Point11,-12.417074,0.276693,1.816564
Point12,-12.067765,-5.115835,1.736322
Point13,-12.462681,-10.630934,1.747786
Point14,-13.873271,-15.969731,1.886751
Point15,-13.903739,-21.495185,1.852826
Point16,-14.167768,-26.955827,1.848386
Point17,-15.206065,-32.40614,1.940296
Point18,-16.949149,-37.616957,2.121479
Point19,-18.542321,-42.861363,2.283791
Point20,-18.959712,-48.353524,2.298207
Point21,-14.431946,-50.460197,1.72081
Point22,-9.552905,-52.033986,1.10337
Point23,-4.577932,-52.838259,0.479253
Point24,0.572176,-52.935826,-0.161818
Point25,5.326087,-53.174186,-0.754583
Point26,10.092642,-53.275901,-1.347989
Point27,14.850887,-53.414702,-1.940614
Point28,18.78969,-50.864999,-2.412993
Point29,17.996527,-45.255834,-2.27608
Point30,16.281785,-39.834253,-2.025851
Point31,16.098242,-34.186556,-1.96448
Point32,15.664601,-28.487196,-1.871657
Point33,15.498928,-22.784213,-1.812131
Point34,14.92057,-17.098487,-1.701406
Point35,14.773423,-11.407409,-1.644265
Point36,14.920042,-5.699149,-1.623536
Point37,14.459004,-0.002654,-1.527326
Point38,14.271995,5.710665,-1.465076
Point39,13.639449,11.310428,-1.348199
Point40,12.417558,16.854151,-1.158422
Point41,10.954495,22.376017,-0.938804
Point42,9.921454,27.97882,-0.772106
Point43,8.560033,33.512467,-0.565047
Point44,7.083291,39.03084,-0.343752
Point45,5.150739,44.40211,-0.066783
Point46,3.131965,49.752356,0.220765
