Name,Position X,Position Y,Position Z
Point01,-0.177445,48.483959,-0.092715
Point02,-3.012386,44.201647,0.14897
Point03,-4.988685,39.37639,0.320463
Point04,-5.854285,34.25169,0.400502
Point05,-7.102706,29.188606,0.512131
Point06,-8.71422,24.265306,0.653588
Point07,-9.216301,19.128614,0.703554
Point08,-9.917329,14.001353,0.769974
Point09,-10.505918,8.816514,0.82718
Point10,-10.761133,3.61081,0.856824
Point11,-10.903269,-1.607392,0.877127
Point12,-10.705023,-6.827137,0.869256
Point13,-10.791102,-12.050829,0.884928
Point14,-10.912547,-17.272458,0.903524
Point15,-11.265504,-22.456132,0.941223
Point16,-11.08488,-27.65689,0.93478
Point17,-11.302673,-32.825679,0.961265
Point18,-12.425966,-37.876525,1.062516
Point19,-14.272136,-42.744944,1.223308
Point20,-17.366228,-46.817482,1.486101
Point21,-13.475837,-48.281161,1.166447
Point22,-8.978865,-48.132876,0.793943
Point23,-4.480919,-47.978961,0.421348
Point24,-0.023727,-47.36018,0.051367
Point25,4.364589,-47.370627,-0.311883
Point26,8.724547,-48.045647,-0.671698
Point27,13.126673,-48.250161,-1.035774
Point28,17.119472,-47.599537,-1.367365
Point29,13.790986,-43.637782,-1.098312
Point30,11.836667,-38.728968,-0.944564
Point31,11.028618,-33.490864,-0.886243
Point32,11.396405,-28.229359,-0.925297
Point33,11.160052,-22.956422,-0.914358
Point34,11.926978,-17.78523,-0.986305
Point35,11.376514,-12.558395,-0.949289
Point36,11.334073,-7.270979,-0.954426
Point37,11.807765,-2.035863,-1.002203
Point38,11.50545,3.238268,-0.985806
Point39,11.047674,8.482353,-0.956491
Point40,10.404008,13.743296,-0.911815
Point41,9.527098,18.914297,-0.847684
Point42,8.115131,24.003855,-0.739128
Point43,7.878245,29.233097,-0.728073
Point44,5.767475,34.059466,-0.561239
Point45,4.582552,39.199802,-0.47156
Point46,2.695335,44.147864,-0.323431
