Name,Position X,Position Y,Position Z
Point01,3.249837,108.78198,-0.417827
Point02,8.621706,98.773627,-0.869217
Point03,12.662991,87.920697,-1.211492
Point04,15.331607,76.679095,-1.440813
Point05,17.926162,65.386181,-1.664063
Point06,19.817004,53.967279,-1.829346
Point07,20.858833,42.469368,-1.924634
Point08,21.859197,30.9735,-2.016498
Point09,22.8831,19.429954,-2.110343
Point10,22.963265,7.867835,-2.126328
Point11,22.738626,-3.561807,-2.117053
Point12,22.984244,-15.038238,-2.146621
Point13,22.842597,-26.542344,-2.144255
Point14,22.7549,-38.082742,-2.14637
Point15,21.475011,-49.525312,-2.050028
Point16,20.323359,-60.97669,-1.964275
Point17,20.449268,-72.508599,-1.98401
Point18,20.743208,-84.041483,-2.017611
Point19,21.363181,-95.602344,-2.078139
Point20,23.281745,-106.93981,-2.245644
Point21,16.762159,-107.548892,-1.70815
Point22,9.999555,-108.105978,-1.150561
Point23,3.204261,-107.877141,-0.589638
Point24,-3.584724,-108.216658,-0.029696
Point25,-9.937844,-108.207387,0.494562
Point26,-16.290821,-108.151987,1.018846
Point27,-22.645416,-107.986657,1.543352
Point28,-28.82007,-107.041342,2.053642
Point29,-27.346851,-95.455509,1.941462
Point30,-26.365892,-83.76089,1.869992
Point31,-26.305564,-71.985838,1.874556
Point32,-25.892264,-60.314438,1.849909
Point33,-26.082925,-48.59691,1.875137
Point34,-27.196286,-36.92718,1.976467
Point35,-27.207765,-25.17667,1.986936
Point36,-27.891225,-13.450291,2.052837
Point37,-27.251719,-1.703568,2.009585
Point38,-26.149745,9.952667,1.928097
Point39,-25.389515,21.664378,1.874855
Point40,-24.365969,33.355,1.799867
Point41,-22.644493,44.960127,1.667217
Point42,-20.152341,56.445695,1.470876
Point43,-17.320361,67.737174,1.246335
Point44,-13.939876,78.946081,0.976466
Point45,-9.878169,89.921687,0.650193
Point46,-4.044231,100.085293,0.177021
