Name,Position X,Position Y,Position Z
Point01,-2.503098,94.501925,-0.668983
Point02,2.517237,85.761476,-0.763797
Point03,6.661038,76.394186,-0.835671
Point04,10.326655,66.881206,-0.895611
Point05,13.885157,57.294734,-0.952757
Point06,16.702411,47.549876,-0.991606
Point07,19.476621,37.743085,-1.029236
Point08,21.351759,27.772876,-1.044757
Point09,23.339908,17.692281,-1.06267
Point10,24.737974,7.62137,-1.066418
Point11,25.285051,-2.580905,-1.04931
Point12,25.405375,-12.837984,-1.021776
Point13,26.996774,-22.784915,-1.030543
Point14,27.564503,-32.926058,-1.014113
Point15,28.358584,-43.119459,-1.002972
Point16,29.104289,-53.27674,-0.990775
Point17,29.422654,-63.515512,-0.968058
Point18,29.947669,-73.64975,-0.950621
Point19,30.711705,-83.784718,-0.938931
Point20,28.560159,-93.570062,-0.858156
Point21,21.589577,-93.035243,-0.692094
Point22,14.6364,-91.789532,-0.52856
Point23,7.538213,-91.728841,-0.358022
Point24,0.410032,-91.377514,-0.187626
Point25,-7.123441,-92.904446,-0.00191
Point26,-14.809249,-92.299293,0.181145
Point27,-22.448759,-93.475546,0.368371
Point28,-29.95065,-93.906828,0.550077
Point29,-30.668377,-83.733733,0.53716
Point30,-30.465103,-73.471383,0.501828
Point31,-30.147876,-63.323527,0.464094
Point32,-29.99309,-53.22676,0.430419
Point33,-29.613367,-43.009056,0.390975
Point34,-28.955095,-32.748808,0.344705
Point35,-29.386901,-22.534712,0.32479
Point36,-29.541286,-12.545927,0.298871
Point37,-29.4008,-2.430109,0.265483
Point38,-28.705091,7.730354,0.218609
Point39,-27.312562,17.910387,0.154918
Point40,-25.664579,28.04778,0.085209
Point41,-24.152045,38.189007,0.018747
Point42,-21.948258,48.13322,-0.063756
Point43,-19.127009,57.956121,-0.160749
Point44,-15.92088,67.578867,-0.266406
Point45,-12.381218,77.157611,-0.379953
Point46,-8.447051,86.621973,-0.50265
