Name,Position X,Position Y,Position Z
Point01,-0.371288,50.630198,-0.147089
Point02,2.378878,46.418361,-0.227599
Point03,4.302095,41.373822,-0.27639
Point04,5.847272,36.215056,-0.311636
Point05,6.34173,30.789455,-0.309411
Point06,6.99476,25.392127,-0.312798
Point07,7.588346,20.005183,-0.314157
Point08,7.820687,14.63295,-0.303014
Point09,8.378674,9.23517,-0.303097
Point10,7.887653,3.813619,-0.266639
Point11,8.191355,-1.630698,-0.257718
Point12,8.059985,-7.083899,-0.233645
Point13,8.052309,-12.543063,-0.21385
Point14,8.067917,-17.984502,-0.194928
Point15,8.516325,-23.420018,-0.191067
Point16,8.989869,-28.620234,-0.188922
Point17,8.964613,-34.015194,-0.168746
Point18,9.46739,-39.372917,-0.167053
Point19,10.092553,-44.705718,-0.169703
Point20,12.032895,-49.580142,-0.219698
Point21,9.115719,-50.328169,-0.115643
Point22,6.065825,-50.277785,-0.009831
Point23,2.981984,-50.455572,0.097977
Point24,-0.10641,-50.448544,0.205282
Point25,-3.145608,-50.546858,0.311254
Point26,-6.183279,-50.600212,0.417012
Point27,-9.204775,-50.293625,0.520921
Point28,-12.08386,-49.891467,0.619538
Point29,-10.037856,-44.923605,0.530663
Point30,-9.332779,-39.607557,0.487143
Point31,-8.684223,-34.275574,0.445531
Point32,-8.389141,-28.875102,0.415957
Point33,-8.600721,-23.475988,0.403997
Point34,-8.316117,-18.075726,0.374788
Point35,-9.116022,-12.742043,0.383507
Point36,-8.440422,-7.409992,0.340955
Point37,-8.330653,-1.971523,0.317686
Point38,-8.266471,3.463366,0.296014
Point39,-7.830142,8.659183,0.262264
Point40,-7.672539,14.092282,0.237351
Point41,-7.996457,19.445175,0.22946
Point42,-7.280518,24.829734,0.185318
Point43,-6.392344,30.19599,0.135255
Point44,-5.548783,35.55517,0.086769
Point45,-4.74269,40.85292,0.039804
Point46,-2.62241,45.822347,-0.051658
