Name,Position X,Position Y,Position Z
Point01,-1.72356,46.658656,0.274745
Point02,1.084105,42.782874,0.064025
Point03,2.781728,38.131168,-0.069757
Point04,4.234801,33.297983,-0.186618
Point05,5.58855,28.473001,-0.296381
Point06,6.320311,23.537129,-0.362139
Point07,7.040856,18.565225,-0.427197
Point08,7.248861,13.609624,-0.455697
Point09,7.662839,8.585434,-0.49906
Point10,8.211317,3.585308,-0.551938
Point11,8.613664,-1.447441,-0.594496
Point12,9.395636,-6.392564,-0.663856
Point13,9.304609,-11.319891,-0.670975
Point14,9.745408,-16.351301,-0.716268
Point15,10.178253,-21.31375,-0.760805
Point16,10.064604,-26.327429,-0.76655
Point17,10.289109,-31.362897,-0.796446
Point18,10.862021,-36.371422,-0.851088
Point19,12.377583,-41.183843,-0.972344
Point20,13.840986,-45.852701,-1.089487
Point21,10.987393,-45.879182,-0.886269
Point22,7.984901,-45.509185,-0.671348
Point23,4.969351,-45.258781,-0.455827
Point24,1.996567,-45.343996,-0.244279
Point25,-0.992599,-45.291615,-0.031184
Point26,-3.912897,-45.253025,0.176966
Point27,-6.872794,-45.465609,0.387244
Point28,-9.688057,-45.605216,0.58742
Point29,-9.598149,-40.788976,0.594312
Point30,-8.356253,-36.071366,0.518862
Point31,-7.227093,-31.260203,0.451703
Point32,-8.201306,-26.391103,0.534549
Point33,-8.2858,-21.389368,0.554377
Point34,-7.555016,-16.467814,0.515903
Point35,-8.074098,-11.689363,0.566075
Point36,-8.197334,-6.666479,0.588722
Point37,-8.464595,-1.783964,0.621241
Point38,-8.412882,3.234101,0.631411
Point39,-8.248373,8.254518,0.633552
Point40,-8.063205,13.275725,0.634223
Point41,-8.086765,18.293093,0.649753
Point42,-8.264002,23.176612,0.675862
Point43,-7.279598,28.057407,0.619207
Point44,-6.567753,33.021815,0.5822
Point45,-5.60282,37.822964,0.526713
Point46,-4.192321,42.616472,0.439462
