Name,Position X,Position Y,Position Z
Point01,0.316317,36.105585,-0.118407
Point02,1.943159,32.737041,-0.180483
Point03,3.706402,29.309359,-0.248941
Point04,4.360743,25.548901,-0.261229
Point05,5.227514,21.847268,-0.284252
Point06,5.764883,18.077015,-0.290748
Point07,5.93361,14.260547,-0.278911
Point08,6.242657,10.401621,-0.273736
Point09,6.498602,6.615166,-0.266337
Point10,6.565379,2.766583,-0.249327
Point11,6.8217,-1.094441,-0.241554
Point12,7.269682,-4.815626,-0.243922
Point13,7.644535,-8.651365,-0.242099
Point14,7.94754,-12.452257,-0.236933
Point15,7.790673,-16.213594,-0.209409
Point16,8.204246,-20.04069,-0.209531
Point17,8.58522,-23.79653,-0.208428
Point18,7.944204,-27.611232,-0.156865
Point19,8.208104,-31.45144,-0.149573
Point20,9.79549,-34.955137,-0.209001
Point21,7.602978,-36.002824,-0.095887
Point22,4.94616,-35.946315,0.03419
Point23,2.28741,-35.948423,0.164671
Point24,-0.370732,-35.984884,0.295303
Point25,-2.676942,-35.728223,0.40712
Point26,-4.995629,-35.768172,0.521113
Point27,-7.301991,-35.931871,0.635154
Point28,-9.569259,-35.92068,0.746354
Point29,-9.271664,-32.009603,0.711135
Point30,-9.079873,-28.096865,0.681099
Point31,-7.970619,-24.381059,0.607079
Point32,-8.299968,-20.468752,0.602619
Point33,-8.474044,-16.54482,0.590478
Point34,-7.675287,-12.693395,0.53098
Point35,-7.59118,-8.75726,0.506105
Point36,-7.805961,-4.825096,0.495918
Point37,-7.625935,-0.887827,0.46633
Point38,-8.199661,2.935448,0.474331
Point39,-7.869154,6.806035,0.43771
Point40,-7.884254,10.693443,0.41796
Point41,-6.841227,14.450917,0.346971
Point42,-6.025416,18.291906,0.286692
Point43,-5.938983,22.163071,0.262045
Point44,-4.868744,25.862461,0.190026
Point45,-3.137686,29.154889,0.087725
Point46,-1.429111,32.700982,-0.014809
