Name,Position X,Position Y,Position Z
Point01,0.053366,64.653273,0.107877
Point02,4.334429,59.230674,-0.110246
Point03,7.02501,52.838282,-0.256734
Point04,9.458094,46.542451,-0.390826
Point05,11.042366,39.776415,-0.486538
Point06,12.577316,32.979331,-0.580031
Point07,13.438079,26.152153,-0.64196
Point08,14.253089,19.28364,-0.70187
Point09,15.26705,12.44498,-0.771029
Point10,16.103485,5.696017,-0.831568
Point11,16.340432,-1.19928,-0.864417
Point12,17.187397,-8.084584,-0.92588
Point13,17.097801,-15.004406,-0.943471
Point14,17.604746,-21.757295,-0.98855
Point15,18.210569,-28.707345,-1.038893
Point16,18.503509,-35.662994,-1.074561
Point17,19.090662,-42.572818,-1.123901
Point18,19.423842,-49.482597,-1.161314
Point19,20.593213,-56.324991,-1.237783
Point20,21.734783,-63.008827,-1.312447
Point21,17.113127,-63.535046,-1.097069
Point22,11.970722,-63.601288,-0.855788
Point23,6.848386,-63.42631,-0.61469
Point24,1.786754,-63.39994,-0.37691
Point25,-3.291058,-63.800417,-0.139715
Point26,-8.381398,-63.521736,0.100208
Point27,-13.303709,-63.244821,0.332234
Point28,-17.931788,-61.693328,0.554458
Point29,-17.091219,-54.873528,0.536468
Point30,-16.126365,-48.081996,0.512552
Point31,-16.151378,-41.262868,0.535208
Point32,-15.566932,-34.417935,0.529325
Point33,-16.034061,-27.528554,0.572964
Point34,-16.852132,-20.700165,0.632891
Point35,-16.549469,-13.833546,0.640309
Point36,-17.275653,-7.017883,0.695881
Point37,-18.018908,-0.172611,0.752348
Point38,-17.814866,6.659662,0.764289
Point39,-17.871865,13.552158,0.788678
Point40,-16.856003,20.361711,0.762424
Point41,-15.647269,27.160173,0.727077
Point42,-14.154442,33.899466,0.678203
Point43,-12.27927,40.455027,0.610795
Point44,-10.170467,47.009195,0.532411
Point45,-7.261696,53.231241,0.415414
Point46,-4.13653,59.366797,0.287983
