Name,Position X,Position Y,Position Z
Point01,-1.691798,64.861863,0.141142
Point02,0.066397,61.817453,0.295816
Point03,2.303177,58.911702,0.497649
Point04,4.033881,55.685013,0.648704
Point05,5.550723,52.333395,0.778356
Point06,6.366463,48.833249,0.839211
Point07,7.467232,45.362734,0.927874
Point08,7.750625,41.807614,0.936792
Point09,8.174183,38.180566,0.958933
Point10,7.790477,34.530079,0.902629
Point11,8.236398,30.878718,0.926813
Point12,8.863987,27.254654,0.968765
Point13,9.18859,23.606805,0.981197
Point14,8.692977,20.088029,0.914724
Point15,8.628256,16.406324,0.889205
Point16,9.545417,12.846044,0.959586
Point17,10.279865,9.30711,1.01235
Point18,10.475569,5.648795,1.012221
Point19,11.286039,2.059156,1.072097
Point20,12.34609,-1.461728,1.156546
Point21,9.482836,-1.484259,0.87863
Point22,6.64408,-1.040518,0.605528
Point23,3.819808,-0.28128,0.335479
Point24,0.887849,0.068792,0.052845
Point25,-2.62476,0.279734,-0.286853
Point26,-6.087186,-0.006073,-0.624277
Point27,-9.498981,-0.441454,-0.957571
Point28,-12.267815,1.106279,-1.21812
Point29,-10.908315,4.28824,-1.069592
Point30,-9.898305,7.628499,-0.954144
Point31,-9.054739,11.005101,-0.854655
Point32,-9.138291,14.493979,-0.84453
Point33,-9.156259,17.94507,-0.82824
Point34,-9.166589,21.433593,-0.811013
Point35,-9.491723,24.916842,-0.824356
Point36,-9.341487,28.30069,-0.792097
Point37,-9.472274,31.792784,-0.786538
Point38,-9.65065,35.279911,-0.785622
Point39,-9.45688,38.753163,-0.748673
Point40,-9.127739,42.0445,-0.69954
Point41,-8.631085,45.493158,-0.633333
Point42,-8.006769,48.94144,-0.554741
Point43,-7.507594,52.406665,-0.488203
Point44,-6.183376,55.655304,-0.342749
Point45,-5.090371,58.981844,-0.21932
Point46,-3.918187,62.253997,-0.088494
