Name,Position X,Position Y,Position Z
Point01,2.83958,78.129355,1.179379
Point02,7.836901,72.288038,1.113391
Point03,10.067064,64.07799,1.078497
Point04,11.139813,55.644952,1.057355
Point05,14.002587,47.616789,1.015003
Point06,15.370059,39.277979,0.990396
Point07,16.760404,30.949915,0.965523
Point08,18.547908,22.805098,0.936035
Point09,19.931128,14.385714,0.91116
Point10,20.924362,6.051658,0.891074
Point11,21.922911,-2.334511,0.870873
Point12,23.265029,-10.74298,0.846504
Point13,23.70272,-19.202093,0.833002
Point14,24.168091,-27.614233,0.81921
Point15,24.312424,-36.127908,0.809195
Point16,23.818677,-44.605352,0.806916
Point17,23.831518,-53.100236,0.798506
Point18,24.066354,-61.613239,0.787399
Point19,23.941121,-70.067261,0.780695
Point20,22.861857,-78.042129,0.785971
Point21,17.481727,-76.726273,0.852182
Point22,12.045349,-75.178132,0.919297
Point23,6.591897,-73.706096,0.986544
Point24,0.994609,-72.907396,1.054873
Point25,-5.372101,-73.044335,1.131579
Point26,-11.687262,-73.79616,1.207065
Point27,-17.835632,-75.63531,1.279481
Point28,-23.826204,-77.531714,1.349938
Point29,-22.929345,-69.501869,1.346917
Point30,-22.578274,-60.941061,1.350999
Point31,-22.255272,-52.397752,1.355403
Point32,-22.506337,-43.896141,1.366695
Point33,-21.931125,-35.381797,1.368026
Point34,-20.751456,-26.927695,1.362004
Point35,-21.00556,-18.703936,1.373063
Point36,-21.022378,-10.201059,1.381529
Point37,-19.743761,-1.716365,1.374342
Point38,-19.527273,6.799532,1.380005
Point39,-18.400712,15.273453,1.374643
Point40,-17.822381,23.788079,1.375938
Point41,-15.681215,32.080046,1.358154
Point42,-14.689091,40.556201,1.354417
Point43,-12.030663,48.713251,1.33026
Point44,-8.702646,56.556323,1.297716
Point45,-6.538991,64.856348,1.279669
Point46,-2.992477,72.473085,1.244268
