Name,Position X,Position Y,Position Z
Point01,1.330974,50.042387,-0.155655
Point02,4.000438,46.111619,-0.156374
Point03,5.720765,40.86277,-0.113709
Point04,6.973906,35.480722,-0.057877
Point05,8.816966,30.347595,-0.019953
Point06,10.424251,25.044856,0.026242
Point07,12.660837,19.983914,0.053711
Point08,14.449734,14.805664,0.093633
Point09,15.408505,9.407074,0.156691
Point10,16.038681,3.957308,0.228335
Point11,15.800109,-1.538267,0.321256
Point12,16.098652,-6.990379,0.400782
Point13,15.089277,-12.36704,0.510048
Point14,14.531273,-17.710126,0.608103
Point15,13.378313,-22.913165,0.718008
Point16,13.11045,-28.40853,0.811619
Point17,13.608414,-33.90542,0.887138
Point18,13.451873,-39.371372,0.977649
Point19,12.945252,-44.863966,1.076863
Point20,12.140379,-49.86271,1.17529
Point21,9.073679,-49.959604,1.249371
Point22,6.223179,-48.674579,1.296391
Point23,3.05746,-48.343188,1.366013
Point24,-0.111762,-48.057535,1.436444
Point25,-3.724897,-47.860641,1.518785
Point26,-7.332768,-48.129631,1.608401
Point27,-10.916845,-47.756304,1.687253
Point28,-14.064239,-47.569806,1.758742
Point29,-14.690606,-42.326145,1.690282
Point30,-14.343595,-36.926486,1.596319
Point31,-14.470225,-31.561084,1.514103
Point32,-14.297755,-26.214684,1.425115
Point33,-14.732341,-20.867426,1.350473
Point34,-14.889574,-15.458395,1.268289
Point35,-15.728844,-10.169011,1.204138
Point36,-15.568515,-4.764086,1.114508
Point37,-15.782257,0.639747,1.033743
Point38,-15.819198,6.054308,0.948626
Point39,-15.597974,11.373715,0.858913
Point40,-14.037871,16.421427,0.741844
Point41,-12.585824,21.637469,0.624657
Point42,-11.3252,26.898695,0.511281
Point43,-9.574822,31.976808,0.389228
Point44,-7.034219,36.762776,0.253123
Point45,-4.819808,41.683362,0.122595
Point46,-2.459607,46.561495,-0.010707
