Name,Position X,Position Y,Position Z
Point01,-0.432903,64.055257,-0.713595
Point02,4.843432,60.142507,-0.761214
Point03,8.524561,54.398839,-0.776173
Point04,11.284598,47.977708,-0.774574
Point05,13.640519,41.369261,-0.766377
Point06,14.523628,34.437651,-0.736312
Point07,16.02402,27.60062,-0.715164
Point08,17.010074,20.821288,-0.687413
Point09,16.933439,13.807309,-0.643874
Point10,17.667682,7.020244,-0.612672
Point11,17.883977,0.04859,-0.573349
Point12,16.631246,-6.675509,-0.515667
Point13,17.175427,-13.596747,-0.481082
Point14,15.836418,-20.433782,-0.42155
Point15,15.725383,-27.463701,-0.377449
Point16,14.373621,-34.364761,-0.317356
Point17,15.102297,-41.187065,-0.285865
Point18,16.025298,-48.142893,-0.256192
Point19,18.192474,-54.786779,-0.245229
Point20,18.3907,-61.491944,-0.207277
Point21,13.665301,-61.347919,-0.144269
Point22,8.967787,-61.123833,-0.082122
Point23,4.402664,-60.890918,-0.021819
Point24,-0.378887,-61.148942,0.044385
Point25,-4.143588,-61.633883,0.098217
Point26,-7.713265,-62.781478,0.153428
Point27,-11.421611,-64.026889,0.211107
Point28,-15.312538,-63.978266,0.263413
Point29,-16.204953,-57.439377,0.235853
Point30,-16.648542,-50.389246,0.199127
Point31,-16.443833,-43.328136,0.153571
Point32,-16.432952,-36.295228,0.110806
Point33,-16.928632,-29.325357,0.075271
Point34,-17.742232,-22.365262,0.044093
Point35,-17.831438,-15.271075,0.00231
Point36,-18.133444,-8.235147,-0.036243
Point37,-18.522578,-1.1871,-0.073692
Point38,-18.788973,5.881521,-0.112925
Point39,-18.707327,12.967902,-0.156971
Point40,-17.794806,19.737687,-0.210331
Point41,-16.552019,26.553128,-0.268432
Point42,-15.333633,33.474682,-0.326846
Point43,-13.429712,40.29126,-0.393891
Point44,-11.217725,46.983552,-0.464348
Point45,-7.951827,53.2456,-0.546445
Point46,-5.270944,59.687053,-0.621721
