Name,Position X,Position Y,Position Z
Point01,-1.109921,123.650698,0.991325
Point02,7.247734,113.775612,0.910975
Point03,12.409207,101.542185,0.805439
Point04,17.738165,89.313894,0.700143
Point05,20.126514,76.203079,0.583406
Point06,23.399454,63.327494,0.469836
Point07,24.656877,50.090354,0.350642
Point08,26.287649,36.983899,0.23307
Point09,26.93845,23.787597,0.113547
Point10,28.03483,10.566685,-0.005686
Point11,27.751031,-2.68046,-0.126752
Point12,28.302665,-15.999009,-0.247503
Point13,28.180478,-29.318501,-0.369042
Point14,27.876269,-42.609908,-0.490535
Point15,27.714142,-55.882846,-0.611695
Point16,27.848325,-68.975228,-0.730867
Point17,27.360589,-81.981501,-0.849974
Point18,26.977549,-95.252605,-0.971372
Point19,26.893511,-108.451352,-1.091766
Point20,26.529581,-121.710588,-1.213035
Point21,20.269438,-123.725013,-1.238627
Point22,13.56749,-123.179069,-1.241393
Point23,6.837101,-123.066655,-1.248143
Point24,0.114383,-122.583691,-1.251507
Point25,-6.207954,-121.855559,-1.252174
Point26,-12.597752,-121.748285,-1.258578
Point27,-18.912617,-122.562914,-1.273297
Point28,-24.855556,-120.775543,-1.263872
Point29,-28.144525,-108.115159,-1.152281
Point30,-27.842007,-94.918303,-1.031652
Point31,-27.037214,-81.716806,-0.9104
Point32,-26.290637,-68.552326,-0.789553
Point33,-26.679834,-55.358657,-0.669752
Point34,-27.295704,-42.230506,-0.55081
Point35,-28.103933,-29.039865,-0.431521
Point36,-27.92785,-15.828171,-0.310902
Point37,-27.057583,-2.751228,-0.19071
Point38,-27.034009,10.44315,-0.070426
Point39,-26.339995,23.568927,0.050007
Point40,-25.495725,36.781183,0.171403
Point41,-24.635935,49.921929,0.292164
Point42,-22.581881,62.825923,0.412148
Point43,-20.800937,75.850717,0.532916
Point44,-18.063378,88.668795,0.652906
Point45,-13.565864,101.054517,0.770988
Point46,-7.847417,112.694489,0.883684
