Name,Position X,Position Y,Position Z
Point01,1.155239,105.047124,-0.606579
Point02,7.704153,96.13065,-0.483548
Point03,12.177044,85.862596,-0.372528
Point04,15.463153,75.134898,-0.270396
Point05,17.840777,64.174538,-0.175839
Point06,19.060571,53.025002,-0.091629
Point07,20.784381,41.904713,-0.002571
Point08,22.360482,30.840155,0.084651
Point09,23.194481,19.641459,0.165324
Point10,23.37091,8.421346,0.239566
Point11,24.060618,-2.811854,0.31902
Point12,24.492368,-14.045979,0.395903
Point13,24.828985,-25.236786,0.471556
Point14,24.736015,-36.485967,0.543294
Point15,25.331676,-47.727074,0.62186
Point16,25.292104,-58.959488,0.694023
Point17,25.593921,-70.165462,0.769426
Point18,27.072586,-81.297622,0.856111
Point19,28.223869,-92.482229,0.939863
Point20,27.716652,-103.47253,1.00579
Point21,21.098278,-101.976962,0.930001
Point22,14.218752,-100.647255,0.852674
Point23,7.278394,-100.134142,0.780015
Point24,0.28486,-100.496769,0.712481
Point25,-6.395373,-101.652283,0.653199
Point26,-13.049081,-102.377606,0.591404
Point27,-19.503366,-104.24113,0.538953
Point28,-26.247734,-105.056011,0.47683
Point29,-26.789356,-94.297574,0.401922
Point30,-26.239962,-82.87085,0.333598
Point31,-25.693196,-71.477834,0.265465
Point32,-25.490792,-60.01451,0.193438
Point33,-25.099119,-48.590267,0.123554
Point34,-24.707543,-37.170682,0.053699
Point35,-25.022323,-25.737998,-0.023298
Point36,-25.058327,-14.279597,-0.097676
Point37,-24.423671,-2.876873,-0.164994
Point38,-24.416022,8.516951,-0.238518
Point39,-23.432445,19.907343,-0.302269
Point40,-22.780818,31.28265,-0.36924
Point41,-21.511699,42.542558,-0.429295
Point42,-20.484988,53.954602,-0.492756
Point43,-18.239914,65.182753,-0.542854
Point44,-15.38029,76.284959,-0.586
Point45,-12.327384,87.303109,-0.62667
Point46,-6.995242,97.421955,-0.638759
