Name,Position X,Position Y,Position Z
Point01,3.60736,58.020804,1.718819
Point02,7.684946,53.746113,1.490324
Point03,9.711303,48.15137,1.366806
Point04,11.249566,42.397194,1.268711
Point05,12.472776,36.573727,1.187124
Point06,13.584973,30.670399,1.111194
Point07,14.487064,24.730956,1.046301
Point08,14.518965,18.75225,1.027438
Point09,15.238227,12.865323,0.972391
Point10,15.87949,6.916696,0.921303
Point11,16.170261,0.920124,0.888662
Point12,15.868792,-5.070474,0.887442
Point13,15.556361,-11.046281,0.886846
Point14,16.36466,-17.000878,0.826883
Point15,16.313334,-22.986783,0.812413
Point16,16.109685,-28.992793,0.805962
Point17,15.511459,-34.876817,0.820784
Point18,15.523528,-40.860416,0.802959
Point19,15.334444,-46.801674,0.795922
Point20,14.368692,-52.724623,0.83012
Point21,11.366185,-55.117125,0.98246
Point22,7.440052,-55.657514,1.189095
Point23,3.535017,-56.341279,1.3942
Point24,-0.285985,-56.743731,1.595656
Point25,-3.190965,-56.695678,1.749834
Point26,-6.133564,-56.875698,1.905351
Point27,-9.045375,-57.257914,2.058655
Point28,-11.898591,-56.566348,2.211936
Point29,-14.139706,-50.76948,2.347422
Point30,-14.807533,-44.484422,2.400886
Point31,-14.658343,-38.216463,2.410977
Point32,-13.921445,-31.942112,2.389922
Point33,-14.336389,-25.645024,2.430011
Point34,-14.234791,-19.398318,2.442564
Point35,-14.139714,-13.070508,2.455697
Point36,-14.521119,-6.799196,2.493933
Point37,-13.995854,-0.50673,2.484152
Point38,-13.72418,5.802039,2.487866
Point39,-13.296182,12.107188,2.48328
Point40,-12.833838,18.372734,2.476758
Point41,-11.968132,24.603493,2.448749
Point42,-10.760643,30.790659,2.40249
Point43,-8.799633,36.665731,2.315379
Point44,-6.487654,42.529415,2.209625
Point45,-4.335455,48.382362,2.112313
Point46,-0.850937,53.6325,1.942621
