Name,Position X,Position Y,Position Z
Point01,0.860205,71.114734,1.669635
Point02,8.189918,68.397956,1.780197
Point03,12.037015,61.436898,1.727905
Point04,14.496165,53.919931,1.633345
Point05,16.754836,46.268687,1.531602
Point06,18.99704,38.587997,1.428903
Point07,20.115581,30.730184,1.297423
Point08,20.584526,22.806261,1.150028
Point09,21.229477,14.964872,1.008233
Point10,23.467652,7.581711,0.911373
Point11,24.578209,-0.329994,0.778639
Point12,27.114753,-7.86398,0.685478
Point13,28.561701,-15.74608,0.560894
Point14,29.431289,-23.684157,0.42222
Point15,29.359548,-31.354193,0.267735
Point16,32.007772,-38.599346,0.18284
Point17,34.521744,-46.127502,0.089288
Point18,36.302617,-53.923102,-0.026068
Point19,38.578157,-61.348751,-0.122935
Point20,36.633236,-68.73079,-0.313774
Point21,28.074242,-69.912373,-0.529659
Point22,18.958883,-68.451003,-0.705369
Point23,9.631648,-68.03113,-0.906599
Point24,0.146045,-66.661193,-1.092452
Point25,-9.017597,-66.980434,-1.304737
Point26,-18.34203,-67.411173,-1.522858
Point27,-27.4013,-68.936328,-1.756833
Point28,-36.854004,-70.116516,-1.992774
Point29,-38.402504,-62.577025,-1.8773
Point30,-36.506446,-54.836726,-1.680419
Point31,-34.727946,-47.126439,-1.486778
Point32,-32.436402,-39.333989,-1.27997
Point33,-31.426349,-31.625575,-1.103635
Point34,-29.204761,-23.931718,-0.900364
Point35,-27.834951,-16.016933,-0.711831
Point36,-26.724677,-8.098445,-0.529057
Point37,-24.495245,-0.338625,-0.324295
Point38,-23.686666,7.419055,-0.151505
Point39,-23.234575,15.094422,0.011633
Point40,-21.127314,22.851988,0.213604
Point41,-20.164632,30.873621,0.395118
Point42,-18.874911,38.810238,0.582287
Point43,-16.171317,46.52428,0.796791
Point44,-13.365495,53.999547,1.008833
Point45,-10.139828,61.281435,1.226456
Point46,-6.465487,68.483717,1.452575
