Name,Position X,Position Y,Position Z
Point01,-0.028008,52.274973,-0.567222
Point02,3.797215,49.234875,-0.631583
Point03,5.876259,43.954371,-0.612914
Point04,7.412461,38.504338,-0.576225
Point05,10.316032,33.604682,-0.58675
Point06,11.866987,28.198135,-0.551126
Point07,13.797673,22.907708,-0.528071
Point08,14.941738,17.367886,-0.478848
Point09,16.511342,11.912617,-0.443037
Point10,17.452005,6.316037,-0.387162
Point11,18.143353,0.63062,-0.322849
Point12,18.84476,-5.01938,-0.259348
Point13,18.004171,-10.651918,-0.152038
Point14,17.913239,-16.265517,-0.066432
Point15,17.698514,-21.983323,0.024253
Point16,18.168746,-27.64467,0.094529
Point17,18.761421,-33.264756,0.160695
Point18,19.529612,-38.875684,0.221711
Point19,20.591221,-44.504116,0.2746
Point20,21.388684,-49.946618,0.332289
Point21,16.42831,-51.172344,0.492167
Point22,11.266555,-51.062253,0.638048
Point23,6.048324,-51.355789,0.791511
Point24,0.97377,-51.992788,0.945947
Point25,-4.427626,-52.286565,1.104648
Point26,-9.842466,-52.358303,1.26045
Point27,-15.168471,-52.070103,1.408391
Point28,-20.173464,-50.432985,1.527212
Point29,-20.326551,-44.891642,1.449648
Point30,-18.535728,-39.467371,1.318263
Point31,-17.404466,-33.840867,1.202736
Point32,-16.122582,-28.264011,1.083639
Point33,-15.439032,-22.659395,0.98123
Point34,-15.894717,-16.994426,0.910485
Point35,-16.057958,-11.293101,0.830845
Point36,-15.377241,-5.60105,0.727224
Point37,-16.320876,-0.034808,0.671883
Point38,-15.819089,5.5953,0.574292
Point39,-15.113429,11.26858,0.470236
Point40,-14.565177,16.944411,0.37064
Point41,-13.893534,22.436644,0.270233
Point42,-12.484248,27.965089,0.148211
Point43,-10.980372,33.495528,0.023456
Point44,-8.807409,38.758118,-0.116458
Point45,-6.893035,44.09255,-0.250046
Point46,-4.40126,49.218274,-0.397047
