Name,Position X,Position Y,Position Z
Point01,1.347141,48.295344,0.325424
Point02,4.075132,44.193791,0.231947
Point03,5.867439,39.403591,0.162006
Point04,7.181973,34.381146,0.104568
Point05,8.203797,29.274831,0.055028
Point06,9.535049,24.239742,-0.002932
Point07,10.788406,19.184158,-0.058783
Point08,11.774868,14.07408,-0.107343
Point09,11.767564,8.877586,-0.128282
Point10,12.38252,3.839263,-0.166093
Point11,11.727062,-1.333993,-0.168693
Point12,12.151362,-6.465031,-0.201515
Point13,12.381262,-11.635976,-0.229026
Point14,12.323435,-16.785488,-0.248352
Point15,11.926731,-21.952708,-0.258211
Point16,11.122695,-27.034023,-0.256255
Point17,11.499204,-32.234018,-0.288012
Point18,12.304348,-37.222617,-0.330973
Point19,12.356591,-42.407282,-0.35354
Point20,12.020063,-47.557789,-0.365025
Point21,9.271996,-48.003076,-0.289484
Point22,6.340193,-47.602401,-0.205329
Point23,3.431287,-47.567331,-0.123306
Point24,0.515047,-47.064731,-0.039174
Point25,-2.73229,-47.1946,0.051704
Point26,-5.968565,-46.908317,0.143964
Point27,-9.212983,-46.840055,0.235566
Point28,-12.229713,-46.173053,0.323196
Point29,-12.011801,-41.28658,0.336945
Point30,-11.398483,-36.121546,0.340698
Point31,-10.622624,-31.002503,0.339688
Point32,-10.170362,-25.908526,0.347685
Point33,-9.802248,-20.724907,0.358416
Point34,-10.358689,-15.572082,0.395045
Point35,-10.559126,-10.750555,0.420306
Point36,-10.924289,-5.553821,0.45173
Point37,-11.247488,-0.367565,0.481931
Point38,-11.807426,4.754816,0.518535
Point39,-11.442351,9.802322,0.528797
Point40,-10.456261,14.926815,0.521892
Point41,-9.833127,19.976661,0.5249
Point42,-8.852031,25.098415,0.518124
Point43,-7.686071,30.143523,0.505833
Point44,-5.872864,35.027161,0.474666
Point45,-4.232603,39.953288,0.44854
Point46,-1.945232,44.625249,0.403165
