Name,Position X,Position Y,Position Z
Point01,-1.027491,86.799821,-0.617282
Point02,4.862512,80.075998,-0.614226
Point03,9.048604,71.900418,-0.627548
Point04,12.117729,63.290468,-0.649247
Point05,14.454477,54.394272,-0.676445
Point06,16.026403,45.425649,-0.708353
Point07,16.934709,36.350439,-0.744547
Point08,18.354897,27.297483,-0.777708
Point09,19.252168,18.238134,-0.813893
Point10,18.804703,9.039754,-0.858411
Point11,19.939139,-0.075693,-0.893494
Point12,19.760754,-9.258297,-0.9364
Point13,18.581891,-18.338945,-0.984569
Point14,18.72092,-27.382789,-1.025025
Point15,18.281804,-36.561023,-1.069403
Point16,18.346953,-45.766953,-1.111021
Point17,18.163663,-54.935629,-1.153892
Point18,18.925606,-64.030249,-1.191012
Point19,19.872071,-73.08589,-1.226898
Point20,21.931959,-81.87373,-1.255187
Point21,16.91732,-84.370262,-1.295288
Point22,11.131208,-84.889542,-1.330787
Point23,5.346218,-84.311958,-1.361276
Point24,-0.402468,-85.176784,-1.398137
Point25,-5.820133,-86.024493,-1.433025
Point26,-11.289074,-86.47842,-1.466409
Point27,-16.768858,-86.47078,-1.497751
Point28,-21.645188,-84.852447,-1.518291
Point29,-19.540693,-75.852425,-1.465189
Point30,-19.069097,-66.524866,-1.419943
Point31,-18.67529,-57.248231,-1.375375
Point32,-19.205336,-48.017042,-1.336304
Point33,-18.821204,-38.740023,-1.291789
Point34,-19.501249,-29.612741,-1.254051
Point35,-19.769211,-20.386405,-1.213501
Point36,-19.603223,-11.065251,-1.170034
Point37,-20.372358,-1.794437,-1.132151
Point38,-20.446844,7.191364,-1.091591
Point39,-19.747948,16.466951,-1.045281
Point40,-19.684431,25.747364,-1.002586
Point41,-18.164667,34.954556,-0.951888
Point42,-17.148435,44.159531,-0.904083
Point43,-15.572104,53.215729,-0.853749
Point44,-13.066667,62.211512,-0.798371
Point45,-10.591777,71.180633,-0.743289
Point46,-6.363832,79.339522,-0.681866
