Name,Position X,Position Y,Position Z
Point01,-0.507593,56.263378,0.308049
Point02,2.96596,51.46544,0.435385
Point03,5.965503,46.108891,0.541453
Point04,8.948712,40.740029,0.64681
Point05,10.034015,34.89912,0.672668
Point06,11.809279,29.203784,0.727344
Point07,13.226869,23.277748,0.766582
Point08,14.846443,17.456085,0.814456
Point09,16.137018,11.563785,0.848584
Point10,17.066487,5.664862,0.867853
Point11,16.69965,-0.451534,0.833159
Point12,15.727462,-6.381036,0.774192
Point13,14.689689,-12.368242,0.712344
Point14,14.039996,-18.454831,0.666124
Point15,13.935622,-24.56138,0.642247
Point16,13.282069,-30.585342,0.596069
Point17,14.538265,-36.505156,0.628696
Point18,16.255496,-42.405923,0.680328
Point19,17.622786,-48.375901,0.717359
Point20,17.82839,-53.38142,0.70975
Point21,13.835118,-54.241251,0.54291
Point22,9.168219,-53.945351,0.352098
Point23,4.636191,-52.514851,0.170467
Point24,0.069474,-51.873118,-0.01512
Point25,-4.658433,-52.337669,-0.210878
Point26,-9.24033,-53.517054,-0.40293
Point27,-13.712313,-55.094735,-0.591744
Point28,-18.005892,-56.078166,-0.77132
Point29,-17.772054,-50.123604,-0.742611
Point30,-15.885473,-44.242432,-0.646226
Point31,-14.710936,-38.189008,-0.578546
Point32,-13.911414,-32.108389,-0.526189
Point33,-14.578283,-26.036667,-0.534113
Point34,-14.578492,-19.834309,-0.514226
Point35,-14.415784,-13.637018,-0.487661
Point36,-14.757542,-7.491531,-0.48199
Point37,-15.027763,-1.313201,-0.473275
Point38,-15.270466,4.858523,-0.463449
Point39,-15.46216,11.042169,-0.45149
Point40,-14.708015,17.180779,-0.400811
Point41,-12.692576,22.990007,-0.299363
Point42,-12.092515,29.141561,-0.254973
Point43,-10.678542,35.129636,-0.177665
Point44,-8.920186,41.021613,-0.086514
Point45,-6.115449,46.267957,0.045561
Point46,-3.323376,51.72395,0.177788
